,시간,연도,연휴이름,연휴이름코드,연휴기간,연휴기간코드,출발지역,출발지역코드,도착지역,도착지역코드,방향,방향코드,소요시간
2675,04,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,151.254
2676,05,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,151.425
2677,06,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,153.246
2678,07,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,155.9
2679,08,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,157.166
2680,09,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,165.633
2681,10,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,171.336
2682,11,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,176.333
2683,12,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,183.775
2684,13,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,190.978
2685,14,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,197.114
2686,15,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,199.047
2687,16,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,200.697
2688,17,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,202.027
2689,18,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,202.883
2690,19,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,200.866
2691,20,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,198.226
2692,21,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,191.146
2693,22,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,195.122
2694,23,2021,설날,2,D+2,6,대구,127 ,서울,101 ,귀경방향,2,184.033
2695,00,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,230.658
2696,01,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,233.583
2697,02,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,238.733
2698,03,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,242.4
2699,04,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,237.542
2700,05,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,248.3
2701,06,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,236.574
2702,07,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,239.475
2703,08,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,244.124
2704,09,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,250.308
2705,10,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,265.411
2706,11,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,267.466
2707,12,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,277.724
2708,13,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,291.833
2709,14,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,308.377
2710,15,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,298.016
2711,16,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,298.083
2712,17,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,295.866
2713,18,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,298.233
2714,19,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,305.989
2715,20,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,324.966
2716,21,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,305.166
2717,22,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,287.05
2718,23,2021,설날,2,D+2,6,부산,140 ,서울,101 ,귀경방향,2,281.033
2719,00,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,239.529
2720,01,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,172.204
2721,02,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,170.166
2722,03,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,174.462
2723,04,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,170.126
2724,05,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,172.671
2725,06,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,194.523
2726,07,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,215.93
2727,08,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,195.493
2728,09,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,214.202
2729,10,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,210.992
2730,11,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,189.131
2731,12,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,207.733
2732,13,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,212.208
2733,14,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,204.576
2734,15,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,217.463
2735,16,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,218.576
2736,17,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,222.656
2737,18,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,211.412
2738,19,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,212.302
2739,20,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,221.166
2740,21,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,213.026
2741,22,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,222.461
2742,23,2021,설날,2,D+2,6,광주,167 ,서울,101 ,귀경방향,2,206.289
2743,00,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,115.941
2744,01,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,116.983
2745,02,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,118.158
2746,03,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,118.742
2747,04,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,120.133
2748,05,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,120.733
2749,06,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,120.911
2750,07,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,121.083
2751,08,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,121.416
2752,09,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,123.95
2753,10,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,130.066
2754,11,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,134.0
2755,12,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,138.997
2756,13,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,142.961
2757,14,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,147.466
2758,15,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,146.576
2759,16,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,148.376
2760,17,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,145.4
2761,18,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,147.458
2762,19,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,143.154
2763,20,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,140.108
2764,21,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,139.3
2765,22,2021,설날,2,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,135.874
2766,00,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,217.808
2767,01,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,226.538
2768,02,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,219.572
2769,03,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,252.689
2770,04,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,274.822
2771,05,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,303.777
2772,06,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,332.555
2773,07,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,323.861
2774,08,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,305.292
2775,09,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,296.394
2776,10,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,283.56
2777,11,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,277.781
2778,12,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,258.921
2779,13,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,246.095
2780,14,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,245.939
2781,15,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,254.683
2782,16,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,255.728
2783,17,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,254.496
2784,18,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,260.191
2785,19,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,244.356
2786,20,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,243.379
2787,21,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,230.858
2788,22,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,244.461
2789,23,2021,설날,2,D+2,6,목포,509 ,서울,101 ,귀경방향,2,235.066
2790,00,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,82.144
2791,01,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,83.28
2792,02,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,85.278
2793,03,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,89.797
2794,04,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,92.805
2795,05,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.1
2796,06,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,96.526
2797,07,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,98.527
2798,08,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,99.119
2799,09,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,99.969
2800,10,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,97.702
2801,11,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,96.589
2802,12,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.305
2803,13,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,94.392
2804,14,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.014
2805,15,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.422
2806,16,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.166
2807,17,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,92.711
2808,18,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.469
2809,19,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.716
2810,20,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.628
2811,21,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,91.57
2812,22,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,88.253
2813,23,2021,설날,2,D+3,7,서울,101 ,대전,115 ,귀성방향,1,85.966
2814,00,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,162.955
2815,01,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,163.079
2816,02,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,194.587
2817,03,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,161.116
2818,04,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,157.162
2819,05,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,152.3
2820,06,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,164.979
2821,07,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,168.949
2822,08,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,171.7
2823,09,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,180.25
2824,10,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,192.811
2825,11,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,194.992
2826,12,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,182.84
2827,13,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,182.939
2828,14,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,182.891
2829,15,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,176.129
2830,16,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,181.613
2831,17,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,179.02
2832,18,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,173.27
2833,19,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,174.404
2834,20,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,179.943
2835,21,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,170.994
2836,22,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,171.266
2837,23,2021,설날,2,D+3,7,서울,101 ,대구,127 ,귀성방향,1,170.875
2838,00,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,218.908
2839,01,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,226.924
2840,02,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,234.574
2841,03,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,237.591
2842,04,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,240.708
2843,05,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,243.816
2844,06,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,252.924
2845,07,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,260.333
2846,08,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,261.683
2847,09,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,264.683
2848,10,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,271.116
2849,11,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,278.333
2850,12,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,279.883
2851,13,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,278.724
2852,14,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,271.108
2853,15,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,279.733
2854,16,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,278.316
2855,17,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,276.416
2856,18,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,282.133
2857,19,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,283.983
2858,20,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,285.816
2859,21,2021,설날,2,D+3,7,서울,101 ,부산,140 ,귀성방향,1,278.666
2860,00,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,172.788
2861,01,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,178.486
2862,02,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,186.392
2863,03,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,186.8
2864,04,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,177.383
2865,05,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,165.7
2866,06,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,170.2
2867,07,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,188.388
2868,08,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,190.916
2869,09,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,194.599
2870,10,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,203.558
2871,11,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,201.52
2872,12,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,205.658
2873,13,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,202.633
2874,14,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,199.05
2875,15,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,201.608
2876,16,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,200.123
2877,17,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,195.883
2878,18,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,199.278
2879,19,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,197.476
2880,20,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,190.846
2881,21,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,191.179
2882,22,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,198.95
2883,23,2021,설날,2,D+3,7,서울,101 ,광주,167 ,귀성방향,1,184.216
2884,00,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,140.65
2885,01,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,153.458
2886,02,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,244.8
2887,03,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,296.883
2888,04,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,240.633
2889,05,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,224.883
2890,06,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,209.124
2891,07,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,184.75
2892,08,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,183.772
2893,09,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,168.046
2894,10,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,166.166
2895,11,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,161.696
2896,12,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,158.12
2897,13,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,155.175
2898,14,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,150.658
2899,15,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,146.741
2900,16,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,144.062
2901,17,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,141.892
2902,18,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,141.5
2903,19,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,142.241
2904,20,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,140.338
2905,21,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,142.483
2906,22,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,147.05
2907,23,2021,설날,2,D+3,7,서울,101 ,강릉,189 ,귀성방향,1,140.15
2908,00,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,275.877
2909,01,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,270.478
2910,02,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,210.912
2911,03,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,217.211
2912,04,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,219.988
2913,05,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,223.589
2914,06,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,224.683
2915,07,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,251.755
2916,08,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,222.266
2917,09,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,220.016
2918,10,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,234.662
2919,11,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,234.037
2920,12,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,236.683
2921,13,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,238.858
2922,14,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,237.003
2923,15,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,239.194
2924,16,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,244.758
2925,17,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,243.644
2926,18,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,239.81
2927,19,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,228.461
2928,20,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,244.277
2929,21,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,245.578
2930,22,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,256.808
2931,23,2021,설날,2,D+3,7,서울,101 ,목포,509 ,귀성방향,1,252.992
2932,00,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,81.406
2933,01,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,94.433
2934,02,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,97.747
2935,03,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,102.43
2936,04,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,100.326
2937,05,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,92.57
2938,06,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,90.196
2939,07,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.894
2940,08,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.558
2941,09,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.375
2942,10,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.489
2943,11,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,92.147
2944,12,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.63
2945,13,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,93.708
2946,14,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,95.155
2947,15,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,96.772
2948,16,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,96.552
2949,17,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,95.75
2950,18,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,94.808
2951,19,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,93.702
2952,20,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,91.958
2953,21,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,90.43
2954,22,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,88.006
2955,23,2021,설날,2,D+3,7,대전,115 ,서울,101 ,귀경방향,2,88.833
2956,00,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,204.04
2957,01,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,196.488
2958,02,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,228.944
2959,03,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,226.133
2960,04,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,208.347
2961,05,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,262.929
2962,06,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,210.466
2963,07,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,205.85
2964,08,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,179.709
2965,09,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,164.452
2966,10,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,169.066
2967,11,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,176.493
2968,12,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,178.425
2969,13,2021,설날,2,D+3,7,대구,127 ,서울,101 ,귀경방향,2,187.016
